dataset,num_blocks,embed_dim,pretrained_source,type,batch_size,update_iters,repeat_idx,data_aug,acc,ece,nll,time_taken
cifar100,12,512,in21k,ibprobit,1024,32,97,True,0.6014999747276306,0.117909550666809,1.862688422203064,7.745409488677978
cifar100,12,512,in21k,ibprobit,1024,32,15,True,0.6047999858856201,0.1173432394862175,1.8486870527267456,8.155722856521606
cifar100,12,512,in21k,ibprobit,1024,32,18,False,0.652999997138977,0.1226457431912422,1.594328761100769,6.088826417922974
cifar100,12,512,in21k,ibprobit,1024,32,42,True,0.606499969959259,0.1165385544300079,1.834715723991394,7.640380144119263
cifar100,12,512,in21k,ibprobit,1024,32,10,True,0.6061999797821045,0.1160511374473571,1.8500046730041504,7.576943874359131
cifar100,12,512,in21k,ibprobit,1024,32,10,True,0.5996999740600586,0.1071965843439102,1.853621482849121,8.01816701889038
cifar100,12,512,in21k,ibprobit,1024,32,2,False,0.6517999768257141,0.1176265776157379,1.586223840713501,5.997799873352051
cifar100,12,512,in21k,ibprobit,1024,32,45,True,0.6056999564170837,0.1126253604888916,1.8389784097671509,7.555689811706543
cifar100,12,512,in21k,ibprobit,1024,32,2,True,0.6014999747276306,0.1119459122419357,1.8573036193847656,11.74728775024414
cifar100,12,512,in21k,ibprobit,1024,32,14,False,0.6502999663352966,0.1163223758339881,1.6033765077590942,6.025861501693726
cifar100,12,512,in21k,ibprobit,1024,32,99,True,0.6049000024795532,0.1134820133447647,1.847964644432068,7.551623344421387
cifar100,12,512,in21k,ibprobit,1024,32,88,True,0.5999000072479248,0.1206375509500503,1.8586151599884035,7.5415198802948
cifar100,12,512,in21k,ibprobit,1024,32,57,True,0.6068999767303467,0.1171798855066299,1.8433862924575808,7.54618501663208
cifar100,12,512,in21k,ibprobit,1024,32,22,False,0.6502999663352966,0.1187114939093589,1.6001348495483398,5.922629594802856
cifar100,12,512,in21k,ibprobit,1024,32,15,False,0.652899980545044,0.1192240640521049,1.5937756299972534,5.97224760055542
cifar100,12,512,in21k,ibprobit,1024,32,10,False,0.6455999612808228,0.1205513179302215,1.6215847730636597,5.963719129562378
cifar100,12,512,in21k,ibprobit,1024,32,65,True,0.6017000079154968,0.1101264208555221,1.8695026636123655,7.560277700424194
cifar100,12,512,in21k,ibprobit,1024,32,87,True,0.6028000116348267,0.1098881810903549,1.8331085443496704,7.545608997344971
cifar100,12,512,in21k,ibprobit,1024,32,5,True,0.6090999841690063,0.123785376548767,1.8355108499526975,7.932854413986206
cifar100,12,512,in21k,ibprobit,1024,32,1,False,0.6487999558448792,0.119425930082798,1.6062363386154177,6.094862461090088
cifar100,12,512,in21k,ibprobit,1024,32,11,True,0.6003000140190125,0.1103534251451492,1.8622864484786987,7.889530658721924
cifar100,12,512,in21k,ibprobit,1024,32,91,True,0.6031000018119812,0.112454630434513,1.84283709526062,7.5041663646698
cifar100,12,512,in21k,ibprobit,1024,32,59,True,0.6025999784469604,0.1124855428934097,1.843381643295288,7.622868537902832
cifar100,12,512,in21k,ibprobit,1024,32,13,True,0.5990999937057495,0.1099050790071487,1.8573325872421265,8.044844627380371
cifar100,12,512,in21k,ibprobit,1024,64,9,False,0.6399999856948853,0.0453616976737976,1.563459396362305,5.923758029937744
cifar100,12,512,in21k,ibprobit,1024,64,97,True,0.5974999666213989,0.052810750901699,1.8704617023468015,7.697527170181274
cifar100,12,512,in21k,ibprobit,1024,64,15,True,0.5884999632835388,0.0438554026186466,1.848876357078552,8.112985849380493
cifar100,12,512,in21k,ibprobit,1024,64,18,False,0.6399999856948853,0.0476888008415699,1.569920539855957,6.058199405670166
cifar100,12,512,in21k,ibprobit,1024,64,42,True,0.5954999923706055,0.0500383861362934,1.839958906173706,7.797473907470703
cifar100,12,512,in21k,ibprobit,1024,64,10,True,0.5906999707221985,0.0481214895844459,1.8499202728271484,7.574347734451294
cifar100,12,512,in21k,ibprobit,1024,64,10,True,0.5834999680519104,0.048138577491045,1.8889784812927248,8.125373125076294
cifar100,12,512,in21k,ibprobit,1024,64,2,False,0.6406999826431274,0.0458722338080406,1.569850206375122,6.02625584602356
cifar100,12,512,in21k,ibprobit,1024,64,45,True,0.5924999713897705,0.0592045560479164,1.8618947267532349,7.601203918457031
cifar100,12,512,in21k,ibprobit,1024,64,2,True,0.5916000008583069,0.0525429174304008,1.8697443008422847,7.82185959815979
cifar100,12,512,in21k,ibprobit,1024,64,14,False,0.6383999586105347,0.0424489676952362,1.5627628564834597,5.985828638076782
cifar100,12,512,in21k,ibprobit,1024,64,99,True,0.5866999626159668,0.0440752729773521,1.868706226348877,7.937203645706177
cifar100,12,512,in21k,ibprobit,1024,64,88,True,0.5879999995231628,0.0443510562181472,1.8608876466751096,7.90372109413147
cifar100,12,512,in21k,ibprobit,1024,64,57,True,0.5914999842643738,0.048245184123516,1.86748468875885,7.62853479385376
cifar100,12,512,in21k,ibprobit,1024,64,22,False,0.6344999670982361,0.0411726869642734,1.5659009218215942,5.943533897399902
cifar100,12,512,in21k,ibprobit,1024,64,15,False,0.6333999633789062,0.0450409762561321,1.577459454536438,5.935734033584595
cifar100,12,512,in21k,ibprobit,1024,64,10,False,0.6390999555587769,0.0469887405633926,1.582274317741394,5.968326807022095
cifar100,12,512,in21k,ibprobit,1024,64,65,True,0.5878999829292297,0.0517497733235359,1.8820528984069824,8.203633069992065
cifar100,12,512,in21k,ibprobit,1024,64,87,True,0.590399980545044,0.0496944934129715,1.864168643951416,7.727962970733643
cifar100,12,512,in21k,ibprobit,1024,64,5,True,0.5940999984741211,0.0494626946747303,1.833266019821167,7.994664192199707
cifar100,12,512,in21k,ibprobit,1024,64,1,False,0.6341999769210815,0.0430257581174373,1.5735005140304563,6.026060104370117
cifar100,12,512,in21k,ibprobit,1024,64,11,True,0.5934000015258789,0.0529490858316421,1.8486974239349363,8.111992835998535
cifar100,12,512,in21k,ibprobit,1024,64,91,True,0.5898000001907349,0.0486886091530323,1.8668304681777956,7.834932088851929
cifar100,12,512,in21k,ibprobit,1024,64,59,True,0.5882999897003174,0.04633629322052,1.8578636646270752,7.874256372451782
cifar100,12,512,in21k,ibprobit,1024,64,13,True,0.5898999571800232,0.0490783639252185,1.8681585788726809,8.251291990280151
cifar100,12,512,in21k,ibprobit,2048,2,9,False,0.6845999956130981,0.5495727062225342,2.7703726291656494,7.079310894012451
cifar100,12,512,in21k,ibprobit,2048,2,97,True,0.6622999906539917,0.5426897406578064,2.869201183319092,8.839502334594727
cifar100,12,512,in21k,ibprobit,2048,2,15,True,0.6667999625205994,0.5494269728660583,2.8777389526367188,9.302913904190063
cifar100,12,512,in21k,ibprobit,2048,2,18,False,0.6841999888420105,0.5491631031036377,2.770087957382202,7.0440661907196045
cifar100,12,512,in21k,ibprobit,2048,2,42,True,0.6658999919891357,0.5474196672439575,2.87471604347229,8.980882167816162
cifar100,12,512,in21k,ibprobit,2048,2,10,True,0.6657999753952026,0.5462533235549927,2.869804620742798,8.73154592514038
cifar100,12,512,in21k,ibprobit,2048,2,10,True,0.6629999876022339,0.5432679057121277,2.8692612648010254,9.236830472946169
cifar100,12,512,in21k,ibprobit,2048,2,2,False,0.6864999532699585,0.5512663125991821,2.769080877304077,7.203834295272827
cifar100,12,512,in21k,ibprobit,2048,2,45,True,0.6661999821662903,0.5468366742134094,2.8708667755126958,8.807801485061646
cifar100,12,512,in21k,ibprobit,2048,2,2,True,0.6661999821662903,0.5469832420349121,2.8706629276275635,8.815537929534912
cifar100,12,512,in21k,ibprobit,2048,2,14,False,0.6833999752998352,0.5478988289833069,2.770810127258301,7.358495950698851
cifar100,12,512,in21k,ibprobit,2048,2,99,True,0.6663999557495117,0.5477425456047058,2.871342182159424,8.900604963302612
cifar100,12,512,in21k,ibprobit,2048,2,88,True,0.6657999753952026,0.5464761257171631,2.868976593017578,8.81363034248352
cifar100,12,512,in21k,ibprobit,2048,2,57,True,0.6644999980926514,0.546223521232605,2.874642133712769,9.061047792434692
cifar100,12,512,in21k,ibprobit,2048,2,22,False,0.6854999661445618,0.5497987866401672,2.769538164138794,7.038449048995972
cifar100,12,512,in21k,ibprobit,2048,2,15,False,0.6851999759674072,0.5505998730659485,2.771925926208496,7.246604681015015
cifar100,12,512,in21k,ibprobit,2048,2,10,False,0.6825999617576599,0.5467701554298401,2.7691445350646973,7.27978777885437
cifar100,12,512,in21k,ibprobit,2048,2,65,True,0.6653000116348267,0.5468739867210388,2.871479034423828,8.83008861541748
cifar100,12,512,in21k,ibprobit,2048,2,87,True,0.6650999784469604,0.5464823246002197,2.874267101287842,9.21389627456665
cifar100,12,512,in21k,ibprobit,2048,2,5,True,0.6642999649047852,0.5455440282821655,2.871025800704956,9.245403051376345
cifar100,12,512,in21k,ibprobit,2048,2,1,False,0.6825999617576599,0.5477001070976257,2.7711334228515625,7.181325912475586
cifar100,12,512,in21k,ibprobit,2048,2,11,True,0.6650999784469604,0.5467625260353088,2.876532793045044,9.246169567108154
cifar100,12,512,in21k,ibprobit,2048,2,91,True,0.6642000079154968,0.5449521541595459,2.8710615634918213,8.8598153591156
cifar100,12,512,in21k,ibprobit,2048,2,59,True,0.6599000096321106,0.5412631034851074,2.873497486114502,8.925139665603638
cifar100,12,512,in21k,ibprobit,2048,2,13,True,0.6647999882698059,0.546183705329895,2.872798442840576,9.234184503555298
cifar100,12,512,in21k,ibprobit,2048,4,9,False,0.6823999881744385,0.4518235325813293,2.319779872894287,7.11182165145874
cifar100,12,512,in21k,ibprobit,2048,4,97,True,0.667199969291687,0.4570444226264953,2.4105043411254883,9.030946254730225
cifar100,12,512,in21k,ibprobit,2048,4,15,True,0.6624999642372131,0.4516291618347168,2.410261869430542,9.404845952987673
cifar100,12,512,in21k,ibprobit,2048,4,18,False,0.6825999617576599,0.4523311853408813,2.3221435546875,7.168680906295776
cifar100,12,512,in21k,ibprobit,2048,4,42,True,0.6638000011444092,0.4538643360137939,2.405956745147705,8.887491941452026
cifar100,12,512,in21k,ibprobit,2048,4,10,True,0.6658999919891357,0.4565125107765198,2.412895679473877,8.907874584197998
cifar100,12,512,in21k,ibprobit,2048,4,10,True,0.6638999581336975,0.4528715908527374,2.404514074325561,9.517115116119385
cifar100,12,512,in21k,ibprobit,2048,4,2,False,0.6848999857902527,0.4545818269252777,2.3212716579437256,7.324307441711426
cifar100,12,512,in21k,ibprobit,2048,4,45,True,0.6660000085830688,0.4536385834217071,2.405398368835449,8.969759702682495
cifar100,12,512,in21k,ibprobit,2048,4,2,True,0.6658999919891357,0.4531433880329132,2.4066309928894043,8.991271257400513
cifar100,12,512,in21k,ibprobit,2048,4,14,False,0.6821999549865723,0.4519326388835907,2.3213906288146973,7.255948781967163
cifar100,12,512,in21k,ibprobit,2048,4,99,True,0.6624000072479248,0.4515872597694397,2.40461802482605,8.882460832595825
cifar100,12,512,in21k,ibprobit,2048,4,88,True,0.663599967956543,0.4534391164779663,2.412681579589844,8.976022481918335
cifar100,12,512,in21k,ibprobit,2048,4,57,True,0.6597999930381775,0.4493226408958435,2.4113690853118896,9.10883641242981
cifar100,12,512,in21k,ibprobit,2048,4,22,False,0.6840999722480774,0.4527431428432464,2.3195433616638184,7.290731191635132
cifar100,12,512,in21k,ibprobit,2048,4,15,False,0.6870999932289124,0.4573608636856079,2.322760820388794,7.114175796508789
cifar100,12,512,in21k,ibprobit,2048,4,10,False,0.6854999661445618,0.4550512135028839,2.320690155029297,7.121705770492554
cifar100,12,512,in21k,ibprobit,2048,4,65,True,0.6642999649047852,0.4518776535987854,2.4078986644744877,9.000974178314209
cifar100,12,512,in21k,ibprobit,2048,4,87,True,0.6653000116348267,0.4535848498344421,2.408113479614258,8.788248538970947
cifar100,12,512,in21k,ibprobit,2048,4,5,True,0.6631999611854553,0.4535610973834991,2.4133803844451904,9.34656286239624
cifar100,12,512,in21k,ibprobit,2048,4,1,False,0.6882999539375305,0.4566447734832763,2.317969799041748,7.051648616790772
cifar100,12,512,in21k,ibprobit,2048,4,11,True,0.6614999771118164,0.4508192837238312,2.40966796875,9.334571838378906
cifar100,12,512,in21k,ibprobit,2048,4,91,True,0.6656999588012695,0.4557729959487915,2.411285400390625,8.81874966621399
cifar100,12,512,in21k,ibprobit,2048,4,59,True,0.6643999814987183,0.4516312181949615,2.4045865535736084,9.000850439071655
cifar100,12,512,in21k,ibprobit,2048,4,13,True,0.6650999784469604,0.4566403329372406,2.41482162475586,9.554668188095093
cifar100,12,512,in21k,ibprobit,2048,8,9,False,0.6823999881744385,0.3413533568382263,1.948675751686096,7.129026889801025
cifar100,12,512,in21k,ibprobit,2048,8,97,True,0.654699981212616,0.3331781029701233,2.045092821121216,9.003700017929077
cifar100,12,512,in21k,ibprobit,2048,8,15,True,0.6548999547958374,0.3354326486587524,2.0475118160247803,9.462640523910522
cifar100,12,512,in21k,ibprobit,2048,8,18,False,0.6797999739646912,0.3364849388599396,1.946877241134644,7.227969646453857
cifar100,12,512,in21k,ibprobit,2048,8,42,True,0.651199996471405,0.3309311270713806,2.0513007640838623,9.1172935962677
cifar100,12,512,in21k,ibprobit,2048,8,10,True,0.6572999954223633,0.3325987458229065,2.0435798168182373,8.72061800956726
cifar100,12,512,in21k,ibprobit,2048,8,10,True,0.6538000106811523,0.3317044973373413,2.046835422515869,9.355432510375977
cifar100,12,512,in21k,ibprobit,2048,8,2,False,0.6814999580383301,0.340073823928833,1.9491928815841677,7.047636270523071
cifar100,12,512,in21k,ibprobit,2048,8,45,True,0.6578999757766724,0.3361893892288208,2.047287940979004,8.916025161743164
cifar100,12,512,in21k,ibprobit,2048,8,2,True,0.651199996471405,0.3299150466918945,2.0489187240600586,8.920944929122925
cifar100,12,512,in21k,ibprobit,2048,8,14,False,0.6791999936103821,0.3373492658138275,1.9512417316436768,7.312090158462524
cifar100,12,512,in21k,ibprobit,2048,8,99,True,0.6556000113487244,0.3342519700527191,2.050027847290039,8.884673833847046
cifar100,12,512,in21k,ibprobit,2048,8,88,True,0.6536999940872192,0.3329179883003235,2.0498077869415283,9.03291130065918
cifar100,12,512,in21k,ibprobit,2048,8,57,True,0.6575999855995178,0.335708349943161,2.044390916824341,9.0338773727417
cifar100,12,512,in21k,ibprobit,2048,8,22,False,0.6834999918937683,0.3408642709255218,1.94679057598114,7.181006908416748
cifar100,12,512,in21k,ibprobit,2048,8,15,False,0.679099977016449,0.3369733989238739,1.949063181877136,7.1824681758880615
cifar100,12,512,in21k,ibprobit,2048,8,10,False,0.6783999800682068,0.3364705443382263,1.950545310974121,7.325584650039673
cifar100,12,512,in21k,ibprobit,2048,8,65,True,0.6548999547958374,0.3318461179733276,2.043542623519897,9.12399697303772
cifar100,12,512,in21k,ibprobit,2048,8,87,True,0.6579999923706055,0.3378762900829315,2.044849157333374,8.98192286491394
cifar100,12,512,in21k,ibprobit,2048,8,5,True,0.6521999835968018,0.3313080370426178,2.047780513763428,9.256716251373293
cifar100,12,512,in21k,ibprobit,2048,8,1,False,0.6820999979972839,0.3382626473903656,1.9454097747802732,7.304893970489502
cifar100,12,512,in21k,ibprobit,2048,8,11,True,0.6543999910354614,0.3325108289718628,2.0458731651306152,9.195778608322144
cifar100,12,512,in21k,ibprobit,2048,8,91,True,0.6532999873161316,0.3293808698654175,2.043543815612793,8.883988857269287
cifar100,12,512,in21k,ibprobit,2048,8,59,True,0.6525999903678894,0.3329048156738281,2.049774646759033,8.975214719772339
cifar100,12,512,in21k,ibprobit,2048,8,13,True,0.6513000130653381,0.3308344781398773,2.045536756515503,9.207244396209717
cifar100,12,512,in21k,ibprobit,2048,16,9,False,0.6733999848365784,0.2189487814903259,1.6834534406661987,7.099644899368286
cifar100,12,512,in21k,ibprobit,2048,16,97,True,0.6353999972343445,0.2079972028732299,1.821155071258545,9.004446029663086
cifar100,12,512,in21k,ibprobit,2048,16,15,True,0.6401999592781067,0.2062501311302185,1.8115088939666748,9.358898162841797
cifar100,12,512,in21k,ibprobit,2048,16,18,False,0.6722999811172485,0.2211418449878692,1.6844522953033447,7.234961986541748
cifar100,12,512,in21k,ibprobit,2048,16,42,True,0.6337999701499939,0.2083187103271484,1.830682396888733,9.026933670043944
cifar100,12,512,in21k,ibprobit,2048,16,10,True,0.6398999691009521,0.2120230793952942,1.818424224853516,9.117672681808472
cifar100,12,512,in21k,ibprobit,2048,16,10,True,0.6399999856948853,0.2103709727525711,1.82142436504364,9.447157382965088
cifar100,12,512,in21k,ibprobit,2048,16,2,False,0.6700999736785889,0.218203455209732,1.6864500045776367,7.183515310287476
cifar100,12,512,in21k,ibprobit,2048,16,45,True,0.6299999952316284,0.2027953267097473,1.8297303915023804,9.129484176635742
cifar100,12,512,in21k,ibprobit,2048,16,2,True,0.6385999917984009,0.2067598849534988,1.8214327096939087,9.187779426574709
cifar100,12,512,in21k,ibprobit,2048,16,14,False,0.673799991607666,0.2203251719474792,1.6782643795013428,7.04923939704895
cifar100,12,512,in21k,ibprobit,2048,16,99,True,0.6345999836921692,0.2080278098583221,1.8370481729507449,8.987110137939453
cifar100,12,512,in21k,ibprobit,2048,16,88,True,0.6365999579429626,0.2055604159832,1.825204610824585,9.04973292350769
cifar100,12,512,in21k,ibprobit,2048,16,57,True,0.6405999660491943,0.2111572027206421,1.8221111297607424,8.763937711715698
cifar100,12,512,in21k,ibprobit,2048,16,22,False,0.6696000099182129,0.2168947756290435,1.6801413297653198,7.1945436000823975
cifar100,12,512,in21k,ibprobit,2048,16,15,False,0.6732999682426453,0.2176079899072647,1.6742222309112549,7.135177612304688
cifar100,12,512,in21k,ibprobit,2048,16,10,False,0.6741999983787537,0.2206813693046569,1.67998468875885,7.398674249649048
cifar100,12,512,in21k,ibprobit,2048,16,65,True,0.6401000022888184,0.2077453881502151,1.815318703651428,9.101258754730225
cifar100,12,512,in21k,ibprobit,2048,16,87,True,0.6396999955177307,0.2123534381389618,1.816310286521912,9.112606763839722
cifar100,12,512,in21k,ibprobit,2048,16,5,True,0.6344999670982361,0.2082273513078689,1.8219237327575684,9.21585750579834
cifar100,12,512,in21k,ibprobit,2048,16,1,False,0.6736999750137329,0.2229565978050232,1.682263970375061,7.272252798080444
cifar100,12,512,in21k,ibprobit,2048,16,11,True,0.6327999830245972,0.2039929181337356,1.8270490169525144,9.388981103897097
cifar100,12,512,in21k,ibprobit,2048,16,91,True,0.6352999806404114,0.2092097252607345,1.8337018489837649,9.035568475723268
cifar100,12,512,in21k,ibprobit,2048,16,59,True,0.6384999752044678,0.2088001072406768,1.8277312517166135,9.071789741516112
cifar100,12,512,in21k,ibprobit,2048,16,13,True,0.6370999813079834,0.2107690721750259,1.8238120079040527,9.485808849334717
cifar100,12,512,in21k,ibprobit,2048,32,9,False,0.6606000065803528,0.1174325197935104,1.5529526472091677,7.130743980407715
cifar100,12,512,in21k,ibprobit,2048,32,97,True,0.612500011920929,0.0961949452757835,1.7518017292022705,8.834900379180908
cifar100,12,512,in21k,ibprobit,2048,32,15,True,0.6209999918937683,0.1025958955287933,1.746090054512024,9.186436176300049
cifar100,12,512,in21k,ibprobit,2048,32,18,False,0.6603999733924866,0.1170764341950416,1.5418620109558103,7.219882965087891
cifar100,12,512,in21k,ibprobit,2048,32,42,True,0.6152999997138977,0.0987602919340133,1.7440987825393677,8.833135843276978
cifar100,12,512,in21k,ibprobit,2048,32,10,True,0.6190999746322632,0.1092807874083519,1.773879051208496,8.917333602905273
cifar100,12,512,in21k,ibprobit,2048,32,10,True,0.6258000135421753,0.1126708462834358,1.7408417463302612,9.428421258926392
cifar100,12,512,in21k,ibprobit,2048,32,2,False,0.6625999808311462,0.1208674907684326,1.545756220817566,7.309653043746948
cifar100,12,512,in21k,ibprobit,2048,32,45,True,0.616100013256073,0.1063363999128341,1.765916347503662,8.931434869766235
cifar100,12,512,in21k,ibprobit,2048,32,2,True,0.6143999695777893,0.1011804640293121,1.7717267274856567,8.908113241195679
cifar100,12,512,in21k,ibprobit,2048,32,14,False,0.659500002861023,0.1152341365814209,1.5440934896469116,7.183008670806885
cifar100,12,512,in21k,ibprobit,2048,32,99,True,0.6155999898910522,0.1080122888088226,1.774500012397766,8.850059270858765
cifar100,12,512,in21k,ibprobit,2048,32,88,True,0.6164999604225159,0.1033019721508026,1.7449976205825806,8.862069368362427
cifar100,12,512,in21k,ibprobit,2048,32,57,True,0.6143999695777893,0.0981123894453048,1.7537134885787964,9.020700216293337
cifar100,12,512,in21k,ibprobit,2048,32,22,False,0.6626999974250793,0.1165629625320434,1.5316641330718994,7.304606199264526
cifar100,12,512,in21k,ibprobit,2048,32,15,False,0.6603999733924866,0.1169628500938415,1.5494287014007568,7.146921396255493
cifar100,12,512,in21k,ibprobit,2048,32,10,False,0.6638000011444092,0.1197661235928535,1.5405105352401731,7.141493797302246
cifar100,12,512,in21k,ibprobit,2048,32,65,True,0.6172999739646912,0.10386673361063,1.764873743057251,8.873729467391968
cifar100,12,512,in21k,ibprobit,2048,32,87,True,0.621399998664856,0.1108500212430954,1.7495906352996826,9.042524099349976
cifar100,12,512,in21k,ibprobit,2048,32,5,True,0.6152999997138977,0.1011858358979225,1.761142373085022,9.158496618270874
cifar100,12,512,in21k,ibprobit,2048,32,1,False,0.6568999886512756,0.1147954165935516,1.5534093379974363,7.348500728607178
cifar100,12,512,in21k,ibprobit,2048,32,11,True,0.6204000115394592,0.1051000878214836,1.7573585510253906,9.315689325332642
cifar100,12,512,in21k,ibprobit,2048,32,91,True,0.6155999898910522,0.1026181578636169,1.763615369796753,9.04801106452942
cifar100,12,512,in21k,ibprobit,2048,32,59,True,0.6159999966621399,0.1035003215074539,1.7672747373580933,9.05884337425232
cifar100,12,512,in21k,ibprobit,2048,32,13,True,0.613099992275238,0.1045230776071548,1.7647310495376587,9.17875862121582
cifar100,12,512,in21k,ibprobit,2048,64,9,False,0.6502000093460083,0.0386676453053951,1.5122454166412354,7.2841761112213135
cifar100,12,512,in21k,ibprobit,2048,64,97,True,0.59579998254776,0.0285341627895832,1.852539658546448,9.03551983833313
cifar100,12,512,in21k,ibprobit,2048,64,15,True,0.5992000102996826,0.0334749706089496,1.816056251525879,9.250547409057615
cifar100,12,512,in21k,ibprobit,2048,64,18,False,0.649399995803833,0.0353833138942718,1.5180296897888184,7.322182416915893
cifar100,12,512,in21k,ibprobit,2048,64,42,True,0.6019999980926514,0.0332434512674808,1.807933568954468,9.502549648284912
cifar100,12,512,in21k,ibprobit,2048,64,10,True,0.5947999954223633,0.0247248336672782,1.799754023551941,9.137789011001589
cifar100,12,512,in21k,ibprobit,2048,64,10,True,0.5953999757766724,0.0283131934702396,1.8228776454925537,9.377504110336304
cifar100,12,512,in21k,ibprobit,2048,64,2,False,0.6471999883651733,0.0367732755839824,1.518384337425232,7.236160039901733
cifar100,12,512,in21k,ibprobit,2048,64,45,True,0.5961999893188477,0.0266435984522104,1.8409616947174072,9.574326276779177
cifar100,12,512,in21k,ibprobit,2048,64,2,True,0.6015999913215637,0.0336374454200267,1.812843918800354,8.99765658378601
cifar100,12,512,in21k,ibprobit,2048,64,14,False,0.6474999785423279,0.0357704982161521,1.5192917585372925,7.338005542755127
cifar100,12,512,in21k,ibprobit,2048,64,99,True,0.5924000144004822,0.0260158572345972,1.8224161863327024,9.140282392501833
cifar100,12,512,in21k,ibprobit,2048,64,88,True,0.5988999605178833,0.0271804668009281,1.815282940864563,8.996339082717896
cifar100,12,512,in21k,ibprobit,2048,64,57,True,0.5916999578475952,0.0281028803437948,1.8421138525009155,9.627085208892822
cifar100,12,512,in21k,ibprobit,2048,64,22,False,0.6491999626159668,0.0362958349287509,1.5172511339187622,7.362785339355469
cifar100,12,512,in21k,ibprobit,2048,64,15,False,0.6439999938011169,0.0351548306643962,1.5248610973358154,7.177597284317017
cifar100,12,512,in21k,ibprobit,2048,64,10,False,0.6520999670028687,0.0400957092642784,1.5102269649505615,7.510816335678101
cifar100,12,512,in21k,ibprobit,2048,64,65,True,0.5925999879837036,0.0258562453091144,1.8096466064453125,9.423636436462402
cifar100,12,512,in21k,ibprobit,2048,64,87,True,0.5938999652862549,0.0279684774577617,1.84251070022583,8.994708061218262
cifar100,12,512,in21k,ibprobit,2048,64,5,True,0.5995999574661255,0.0298422891646623,1.8130452632904053,9.48609471321106
cifar100,12,512,in21k,ibprobit,2048,64,1,False,0.6503999829292297,0.0424186214804649,1.512140154838562,7.39330530166626
cifar100,12,512,in21k,ibprobit,2048,64,11,True,0.5981999635696411,0.0305046960711479,1.7984265089035034,9.338163137435911
cifar100,12,512,in21k,ibprobit,2048,64,91,True,0.5922999978065491,0.0267881266772747,1.8333224058151243,9.14819860458374
cifar100,12,512,in21k,ibprobit,2048,64,59,True,0.5971999764442444,0.0293308943510055,1.8277112245559688,9.472124099731444
cifar100,12,512,in21k,ibprobit,2048,64,13,True,0.5945000052452087,0.0288460776209831,1.8328319787979128,19.97676682472229
cifar100,12,512,in21k,ibprobit,4096,2,9,False,0.6819999814033508,0.5671350955963135,2.8973400592803955,6.735783338546753
cifar100,12,512,in21k,ibprobit,4096,2,97,True,0.6660999655723572,0.5659846067428589,2.9984240531921387,8.42112421989441
cifar100,12,512,in21k,ibprobit,4096,2,15,True,0.6646999716758728,0.5648564100265503,3.000396490097046,8.516247987747192
cifar100,12,512,in21k,ibprobit,4096,2,18,False,0.6861000061035156,0.571108877658844,2.895225763320923,6.78492546081543
cifar100,12,512,in21k,ibprobit,4096,2,42,True,0.6643999814987183,0.5638957619667053,2.998600721359253,8.281525135040283
cifar100,12,512,in21k,ibprobit,4096,2,10,True,0.6638999581336975,0.5635167360305786,3.0011439323425293,8.32688856124878
cifar100,12,512,in21k,ibprobit,4096,2,10,True,0.6622999906539917,0.5623185038566589,3.0020108222961426,8.711608409881592
cifar100,12,512,in21k,ibprobit,4096,2,2,False,0.6825000047683716,0.5675644874572754,2.8969738483428955,6.64126992225647
cifar100,12,512,in21k,ibprobit,4096,2,45,True,0.6606999635696411,0.5596368312835693,2.997436046600342,8.467424869537354
cifar100,12,512,in21k,ibprobit,4096,2,2,True,0.663599967956543,0.5622029304504395,2.9931554794311523,8.395680904388428
cifar100,12,512,in21k,ibprobit,4096,2,14,False,0.6847000122070312,0.5695376992225647,2.895423173904419,6.636860609054565
cifar100,12,512,in21k,ibprobit,4096,2,99,True,0.661799967288971,0.5612441301345825,2.999396085739136,8.472726821899414
cifar100,12,512,in21k,ibprobit,4096,2,88,True,0.6651999950408936,0.5650498867034912,3.0006115436553955,8.483088970184326
cifar100,12,512,in21k,ibprobit,4096,2,57,True,0.6611999869346619,0.5612030029296875,3.001927137374878,8.441879749298096
cifar100,12,512,in21k,ibprobit,4096,2,22,False,0.6823999881744385,0.5676106214523315,2.8973045349121094,6.705312967300415
cifar100,12,512,in21k,ibprobit,4096,2,15,False,0.6841999888420105,0.5691921710968018,2.89621901512146,6.535642623901367
cifar100,12,512,in21k,ibprobit,4096,2,10,False,0.6819999814033508,0.5669765472412109,2.895463228225708,6.855481147766113
cifar100,12,512,in21k,ibprobit,4096,2,65,True,0.6678000092506409,0.56761634349823,2.998232364654541,8.381922483444214
cifar100,12,512,in21k,ibprobit,4096,2,87,True,0.6649999618530273,0.5651143193244934,3.001973390579224,8.484590768814087
cifar100,12,512,in21k,ibprobit,4096,2,5,True,0.6640999913215637,0.5631999373435974,2.996480703353882,8.492858171463013
cifar100,12,512,in21k,ibprobit,4096,2,1,False,0.6847000122070312,0.5698952078819275,2.897031784057617,6.783539533615112
cifar100,12,512,in21k,ibprobit,4096,2,11,True,0.663599967956543,0.5626575946807861,2.998883008956909,8.574301719665527
cifar100,12,512,in21k,ibprobit,4096,2,91,True,0.6635000109672546,0.5624252557754517,2.9965991973876958,8.68379020690918
cifar100,12,512,in21k,ibprobit,4096,2,59,True,0.6671000123023987,0.5667643547058105,2.996584415435791,8.35423994064331
